2023-05-13 18:00:37 , udn , 統一獅隊今天讓陳傑憲休一下，未將他排入先發，棒子熄火是主因，陳傑憲最近25打數僅敲2支安打，總教練林岳平表示：「他責任感... , https://udn.com/news/story/7001/7163225?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:00:58 , udn , 中職／曾豪駒期待與恰總對決 正好是曾仁和一軍先發日 , https://udn.com/news/story/7001/7163125?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:01:08 , udn , 中職樂天桃猿隊投手曾仁和預計15日回一軍先發出賽，15日比賽也是中信兄弟「恰總」彭政閔執教主場首戰，桃猿隊總教練曾豪駒表... , https://udn.com/news/story/7001/7163125?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:01:29 , udn , 名列全台兒童交通安全指數末段班　澎湖縣政府回應了 , https://udn.com/news/story/7320/7163223?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:01:39 , udn , 靖娟基金會今發布「2023年兒童安全指標調查」結果，其中基隆、雲林和澎湖縣被列為末段班，對此調查結果，澎湖縣政府今表示，... , https://udn.com/news/story/7320/7163223?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:02:31 , udn , 探索台南400！藍晒圖文創園區有藍色大腳印 , https://udn.com/news/story/7326/7163206?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:03:26 , udn , 公私部門協力 為台南弱勢家庭歡慶母親節 , https://udn.com/news/story/7326/7163224?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:03:37 , udn , 台南市祥頂實業、龍利交通企業、昭盈交通企業聯合關廟、仁德、歸仁、龍崎四區公所，下午在家樂福仁德店舉辦 「南關線〝祥〞溫暖... , https://udn.com/news/story/7326/7163224?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:09:26 , udn , G7峰會19日展開 岸田：日本歷史上最重要峰會 , https://udn.com/news/story/6809/7163194?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:09:37 , udn , 今年七大工業國集團（G7）峰會5月19日將在日本廣島市開幕，日本首相岸田文雄今天赴當地視察並慰勉相關人員時說，這次將是日... , https://udn.com/news/story/6809/7163194?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:12:27 , udn , 影／科展冠軍 高中生發明這項塗料讓番茄保鮮15天 , https://udn.com/news/story/7270/7163237?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:12:38 , udn , 台灣四季有許多新鮮又好吃的蔬果，大甲高中學生陳紘赫、張筑涵及鄭晴云觀察，市售水果常以保鮮膜包覆，造成環境汙染，在生物老師... , https://udn.com/news/story/7270/7163237?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:15:27 , udn , 影／科展奪冠！高中生發明「這塗料」讓番茄保鮮15天 , https://udn.com/news/story/6898/7163237?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:18:26 , udn , 3道法菜980元！信義區高空法料餐廳MiraWan單點無負擔 , https://udn.com/news/story/7270/7163245?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:18:36 , udn , 坐落於台北市信義區微風南山47樓的法料餐廳MiraWan Eatery，是擁有高空環狀視野的高空景觀餐廳。行政主廚鄭裕錞... , https://udn.com/news/story/7270/7163245?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:27:15 , udn , 阿塞德焦土戰奏效 但敘利亞重返阿盟恐空歡喜 , https://udn.com/news/story/6809/7162210?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:27:26 , udn , 阿拉伯聯盟（Arab League，簡稱阿盟）7日在埃及首都開羅舉行外長會議，同意敘利亞重返阿盟。這一刻敘利亞等了12年。儘管美國和英國都表示反對，敘國政府10日宣布已受邀出席19日在沙烏地阿拉伯吉達舉行的第32屆阿盟峰會。敘利亞總統阿塞德（Bashar al-Assad）上次出席阿盟峰會已是2010年，隔年就被中止會員資格。 , https://udn.com/news/story/6809/7162210?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:27:46 , udn , NBA／巴特勒記者會裸身秀肌肉 羅瑞：我沒脫是怕你難堪 , https://udn.com/news/story/7002/7163236?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:27:57 , udn , 在巴特勒（Jimmy Butler）和阿德巴約（Bam Adebayo）的帶領之下，熱火擋住尼克的反撲，在主場搶下勝利，再次演出下剋上，系列賽4勝2敗淘汰尼克，成為史上第2支以老八種子身份闖進分區冠軍 , https://udn.com/news/story/7002/7163236?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:28:18 , udn , 詐騙首腦毆打囚禁成員   跳樓逃亡仍被南投警方制伏 , https://udn.com/news/story/7320/7163257?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:28:28 , udn , 林姓男子為首的詐騙集團，在南投縣仁愛鄉廬山地區為基地詐騙，疑似因為分贓問題，林男囚禁毆打一名成員，對方趁隙逃出報警。仁愛... , https://udn.com/news/story/7320/7163257?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:28:49 , udn , 移民新規生效 美墨邊境瀰漫不確定性 , https://udn.com/news/story/6813/7163147?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:28:59 , udn , COVID-19（2019冠狀病毒疾病）時期允許迅速驅逐移民的法令到期後，美國總統拜登政府今天開始在美墨邊境實施全面改革... , https://udn.com/news/story/6813/7163147?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:29:20 , udn , 秦剛出訪籲反對新冷戰 挪威點名關切新疆香港 , https://udn.com/news/story/7331/7163037?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:29:30 , udn , 中國外交部長秦剛在挪威表示，中歐關係要穩定發展需要做到堅持包容的世界觀等三個堅持，呼籲中歐共同反對新冷戰；但歐洲有不同意... , https://udn.com/news/story/7331/7163037?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:29:51 , udn , 中職／曹佑寧132公里開球有劇本 李宗賢自行加戲嚇到他 , https://udn.com/news/story/7001/7163255?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:02 , udn , 富邦悍將隊今天舉辦心動時刻主題日，曹佑寧擔任開球嘉賓、粉嫩登場，上演電影《KANO》中的橋段，為他接捕的好友李宗賢自行加... , https://udn.com/news/story/7001/7163255?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:14 , udn , 2023新北閱讀節打造閱讀遊樂園  親子同樂共度難忘午後 , https://udn.com/news/story/7270/7163266?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:22 , udn , 日本川崎市麻生區 男女平均年齡全國居冠 , https://udn.com/news/story/6812/7163110?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:24 , udn , 2023新北閱讀節以「設計・新日常」為主題，今日（5月13日）持續於新北市立美術館（以下簡稱新美館）帶來「閱讀遊樂園」。... , https://udn.com/news/story/7270/7163266?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:33 , udn , 日本政府厚生勞動省調查顯示，日本全國2020年市區町村這個層級的民眾平均壽命，不論男女最長壽都出現在神奈川縣的川崎市麻生... , https://udn.com/news/story/6812/7163110?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:45 , udn , 明母親節全台有雨 下周另一波鋒面接力再下3天 , https://udn.com/news/story/7266/7163269?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:53 , udn , 中職／宋嘉翔看到盜壘暗號再三確認 躲過學長阻殺出乎意料 , https://udn.com/news/story/7001/7163193?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:30:56 , udn , 中央氣象局表示，明天鋒面位於巴士海峽，南部、東半部地區有短暫陣雨，中部以北地區則有零星降雨，周一晚間鋒面逐漸消散、雨勢趨... , https://udn.com/news/story/7266/7163269?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:31:04 , udn , 中職樂天桃猿隊18歲捕手宋嘉翔昨天與味全龍隊比賽7局上跑出生涯首次盜壘成功，他笑說看到暗號再三確認，龍隊捕手林辰勳是他穀... , https://udn.com/news/story/7001/7163193?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:31:16 , udn , 新北四歲男童玩耍不慎三樓墜落  遮雨棚緩衝救童一命 , https://udn.com/news/story/7320/7163268?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:31:27 , udn , 新北市泰山區一名四歲男童，今天下午在家中三樓玩耍，卻不慎從陽台失足墜落一樓遮雨棚落地，警消獲報派員趕抵，經檢視男童身體多... , https://udn.com/news/story/7320/7163268?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:31:48 , udn , NBA／盼當終生勇士人 格林：想跟一路奮戰的夥伴走到最後 , https://udn.com/news/story/7002/7163253?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:31:55 , udn , 影／信義區工地旁蹋陷緊急灌漿回填 住戶驚慌撤離 , https://udn.com/news/story/7315/7163242?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:31:58 , udn , 在勇士隊本季最後一場比賽中，「嘴綠」格林(Draymond Green)陷入犯規麻煩，且在第四節剩11分鐘時就因小腿抽筋退場，沒有再回到場上。本季結束後將成為自由球員的他，今天有可能是他身披勇士戰袍的 , https://udn.com/news/story/7002/7163253?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:32:06 , udn , 台北市信義區一處新建大樓工地旁巷道，蹋陷，緊急灌漿回填，住戶驚慌撤離 。 , https://udn.com/news/story/7315/7163242?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:32:19 , udn , 東京剝皮夜店橫行！男大生一晚被狠削近五萬 「台灣來的」也成詐騙手法 , https://udn.com/news/story/6812/7161709?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:32:29 , udn , 日本東京新宿，特別是歌舞伎町一帶，是相當有名的聲色場所。然而這種地方出入複雜，如果在不瞭解的情況下光顧，很有可能會被當肥羊敲竹槓，造成荷包損失慘重，也確實引起了不少糾紛。 , https://udn.com/news/story/6812/7161709?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:36:16 , udn , 柯爾執教首度季後賽不敵西區球隊 奪冠王朝面臨重組 , https://udn.com/news/story/7002/7162968?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:36:27 , udn , 金州勇士今天在季後賽不敵湖人，系列賽以2比4遭到淘汰。根據美國媒體報導，這是勇士總教練柯爾執教以來，首度在季後賽敗給西區... , https://udn.com/news/story/7002/7162968?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:36:48 , udn , 北市信義區驚見大天坑 市府：勒令停工開罰18萬元 , https://udn.com/news/story/7320/7163274?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:36:58 , udn , 北市信義區崇德街60巷路面今天下午出現大天坑，坑洞長15公尺、寬3公尺、深度2到3公尺，機車、單車陷落坑中，消防局已疏散... , https://udn.com/news/story/7320/7163274?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:37:19 , udn , 美運輸部系統遭入侵 近24萬聯邦政府職員個資外洩 , https://udn.com/news/story/6813/7163229?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:37:29 , udn , 聽取過相關簡報的消息人士今天表示，美國運輸部的系統遭到入侵，導致23萬7000名美國聯邦政府在職或離職員工的個人資料外洩 , https://udn.com/news/story/6813/7163229?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:38:29 , udn , 郭台銘發表和平宣言 鄭文燦：威脅台海和平的並不是台灣 , https://udn.com/news/story/123307/7163235?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:38:40 , udn , 鴻海創辦人郭台銘今（13）天在金門發表和平宣言，對此，行政院副院長鄭文燦回應表示，和平應該成為兩岸唯一的選項，戰爭不應該... , https://udn.com/news/story/123307/7163235?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:39:18 , udn , 總舖師席開兩百桌  邀台南鄉親品嘗鳳梨竹筍在地料理 , https://udn.com/news/story/7326/7163275?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:39:29 , udn , 台南鳳梨好笥季-鳳梨好筍雞農產業文化活動下午在龍崎文衡殿廣場舉行。龍崎區公所及龍崎區農會推出在地生產的優質鳳梨、綠竹筍及... , https://udn.com/news/story/7326/7163275?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:39:50 , udn , NBA／柯爾執教首度季後賽不敵西區球隊 勇士王朝面臨重組 , https://udn.com/news/story/7002/7162968?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:40:00 , udn , 金州勇士今天在季後賽不敵湖人，系列賽以2比4遭到淘汰。根據美國媒體報導，這是勇士總教練柯爾（Steve Kerr）執教以來，首度在季後賽敗給西區球隊，這也很可能牽動勇士重組明年陣容。 , https://udn.com/news/story/7002/7162968?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:51:27 , udn , 機車族注意！斗六雙校區「特定」管制 硬闖恐吃罰單 , https://udn.com/news/story/7326/7163282?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:51:37 , udn , 雲林縣斗六市空氣品質監測站近3年測得PM2.5濃度指數比其他鄉鎮高，加上該地區是全縣設籍機車數最高所在地，縣府環保局去年... , https://udn.com/news/story/7326/7163282?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:51:58 , udn , 中職／楊晉豪披猿隊球衣首轟 三分砲炸裂熟悉的新莊 , https://udn.com/news/story/7001/7163283?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:52:09 , udn , 楊晉豪去年季中轉戰樂天桃猿隊，身著猿隊球衣的第一轟，今天在熟悉的新莊球場出現，面對富邦悍將隊強投江少慶敲出三分砲。 , https://udn.com/news/story/7001/7163283?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:52:30 , udn , 車頭不正常震動下車察看 下一秒車頭竄火燒成廢鐵 , https://udn.com/news/story/7320/7163280?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:52:40 , udn , 39歲高姓男子今天下午開著卡車載著同事，沿著新北市八里區61快速道路南下直行，行經13.1公里處車頭有不正常震動，他趕緊... , https://udn.com/news/story/7320/7163280?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:54:29 , udn , 木工名校公東高工財務惡化列專輔 總統蔡英文協助解決 , https://udn.com/news/story/6885/7163287?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:54:40 , udn , 台東知名木工學校私立公東高工因財務惡化，日前被教育部列為專案輔導學校，引起各界關心。今天總統蔡英文參加第八屆「總統與高中... , https://udn.com/news/story/6885/7163287?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:55:01 , udn , 離開3C去運動 彰化要辦二千活動讓親子好好玩 , https://udn.com/news/story/7325/7163285?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:55:11 , udn , 彰化縣政府今天在員林藤山步道舉辦「徒步新卦山登山健走」活動，彰化縣長王惠美宣布啟動「運動i臺灣2.0計畫」，在爭取體育署... , https://udn.com/news/story/7325/7163285?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:55:32 , udn , 中職／王建民首次站上一軍投手丘 聊完鄭浩均就下庄 , https://udn.com/news/story/7001/7163286?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:55:35 , udn , 全台「藍番薯」！明母親節短暫陣雨 下周鋒面接力再變天 , https://udn.com/news/story/7266/7163269?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:55:42 , udn , 王建民接下中信兄弟隊一軍投手教練任務後，外界期盼看到他走上投手丘，他自己笑說：「最好是不要。」今天首次上場走秀，跟先發投... , https://udn.com/news/story/7001/7163286?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:56:34 , udn , 北市信義區民宅前突現天坑 區長：安置補助每人每日1600元 , https://udn.com/news/story/7315/7163284?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:56:44 , udn , 北市信義區今下午3點多出現大天坑，崇德街60巷民宅前路面坍陷，傍晚5點多坑洞再擴大，消防局已緊急疏散鄰近住戶。信義區公所... , https://udn.com/news/story/7315/7163284?from=udn-ch1_breaknews-1-0-news
2023-05-13 18:58:30 , udn , 中職／王建民首次站上一軍投手丘 跟鄭浩均聊完就下庄 , https://udn.com/news/story/7001/7163286?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:00:25 , udn , 違停拒酒測  警執法程序疑義  他貼文被諷：自以為很懂 , https://udn.com/news/story/7320/7163297?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:00:35 , udn , 黃男把車紅線違停在新北市新莊區天祥街上，警方發現開單告發，並欲使用簡易型酒精檢知器對黃酒側被拒，黃要求開立「異議紀錄表」... , https://udn.com/news/story/7320/7163297?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:00:56 , udn , 「爭召」沒遊戲規則 秦慧珠：侯、郭二人會服輸嗎？ , https://udn.com/news/story/6656/7163296?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:01:06 , udn , 國民黨2024總統人選即將宣布徵召人選，黨主席朱立倫也證實將於17日徵召。台北市議員秦慧珠指出，再過兩三天「史上最神祕」... , https://udn.com/news/story/6656/7163296?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:01:58 , udn , 離開3C去運動 彰化要辦逾2千場活動讓親子好好玩 , https://udn.com/news/story/7325/7163285?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:03:07 , udn , 2023新北閱讀節／打造閱讀遊樂園 親子同樂共度難忘午後 , https://udn.com/news/story/7270/7163266?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:07:06 , udn , 王美花懇託大廠「以大帶小」 帶動供應鏈中小企業一起減碳 , https://udn.com/news/story/7238/7163270?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:07:16 , udn , 經濟部長王美花表示，因應全球節能減碳課題，製造業製程的減碳是當務之急，今天不作減碳，明天會後悔，尤其台灣產業以出口為導向... , https://udn.com/news/story/7238/7163270?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:10:01 , udn , 史上最神祕…「爭召」沒遊戲規則 秦慧珠：侯、郭二人會服輸嗎？ , https://udn.com/news/story/123307/7163296?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:24:26 , udn , 20名藍委挺侯友宜？陳玉珍：我問支持郭台銘比支持侯多 , https://udn.com/news/story/6656/7163331?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:24:37 , udn , 國民黨預計5月17日徵召提名總統參選人，傳出國民黨中央在徵詢國民黨立委意見時，有約20位支持新北市長侯友宜，4、5位支持... , https://udn.com/news/story/6656/7163331?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:24:57 , udn , 台北市信義區「天坑」 蔣萬安：對北市工地全面清查 , https://udn.com/news/story/7315/7163315?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:25:08 , udn , 台北市信義區崇德街下午出現地層下陷，天坑長15公尺、寬3公尺、深度2至3公尺。台北市長蔣萬安晚間前往現場， , https://udn.com/news/story/7315/7163315?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:25:29 , udn , 違停拒酒測警執法程序疑義  他貼文被諷：自以為很懂 , https://udn.com/news/story/7320/7163297?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:25:59 , udn , 史上最神祕…藍營徵召沒遊戲規則 秦慧珠：侯、郭二人會服輸嗎？ , https://udn.com/news/story/123307/7163296?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:26:30 , udn , 橋水上季減碼台積電ADR達27％ 持股降至17.3萬股 , https://udn.com/news/story/6811/7163288?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:26:41 , udn , 全球最大避險基金橋水聯合（Bridgewater Associates）上季大幅減碼台積電ADR，減碼幅度達27%，持股... , https://udn.com/news/story/6811/7163288?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:27:24 , udn , 影／40塊鹹酥雞媽媽的吶喊 「請大家再等等身障兒！」 , https://udn.com/news/story/7323/7163333?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:27:35 , udn , 「請大家再等等，他們（身障兒）的動作可能會慢一點！」家中育有過動及唐氏症兩個兒子的蕭麗華今天站在台上發出懇切吶喊，冀望社... , https://udn.com/news/story/7323/7163333?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:33:27 , udn , 信義區工地旁塌出天坑 市府撤離住戶、緊急灌漿回填 , https://udn.com/news/story/7314/7163339?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:33:37 , udn , •台北市也出現天坑。今天下午3時許，台北市信義區崇德街60巷22號附近一處新建工地旁的道路地層下陷，坑洞長15公尺、寬3公尺、深度2到3公尺，目視可看到機車、自行車陷落坑中，同時坑洞也波及一旁民宅地基，一度有部分住戶受困，消防局緊急到場，以爬梯方式救援住戶出來，無人受傷。 , https://udn.com/news/story/7314/7163339?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:33:58 , udn , 台北松山慈祐宮建廟270年  東京高圓寺阿波舞熱鬧踩街 , https://udn.com/news/story/7270/7163335?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:34:08 , udn , 台北松山慈祐宮、松山區公所舉辦「2023錫口文化節」周末在廟前廣場熱鬧舉行，由高雄內門順賢宮的宋江陣率先登場，緊接被譽為... , https://udn.com/news/story/7270/7163335?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:35:00 , udn , 20名藍委挺侯友宜？陳玉珍揭「個人調查結果」：支持郭台銘比較多 , https://udn.com/news/story/123307/7163331?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:39:25 , udn , 俄烏以來曾數次通話！澤倫斯基今抵羅馬 將見教宗方濟各 , https://udn.com/news/story/122663/7163303?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:39:35 , udn , 烏克蘭總統澤倫斯基今天抵達義大利首都羅馬，將與義國政府官員及天主教教宗方濟各會面。教宗4月底曾指稱，教廷正參與試圖終結俄... , https://udn.com/news/story/122663/7163303?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:39:56 , udn , 中職／葉保弟自培轉正 選7號想成為像吉田正尚的小鋼砲 , https://udn.com/news/story/7001/7163341?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:40:06 , udn , 台鋼雄鷹隊今天為自主培訓選手葉保弟送上最棒的母親節禮物，由他的雙親、阿姨到場，見證他領取正式球員合約，脫下3位數背號「1... , https://udn.com/news/story/7001/7163341?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:40:27 , udn , 前駐美代表高碩泰出書揭密 「川蔡通話」非即興之作 , https://udn.com/news/story/6656/7163338?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:40:37 , udn , 前駐美代表高碩泰出版回憶錄，揭露40年外交官生涯許多見聞秘辛，包括2016年為了安排台美元首「川蔡通話」幾分鐘，已低調布... , https://udn.com/news/story/6656/7163338?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:42:25 , udn , 中職／為獅開球到位 神棍樂團阿哲：牛棚需要我可以 , https://udn.com/news/story/7001/7163343?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:42:36 , udn , 統一獅隊在台南棒球場進行府城獅吼宮吼力發大財，「廟宇季」主題日第二天活動，賽前「神棍樂團」帶來西洋搖滾融合東方音樂元素的... , https://udn.com/news/story/7001/7163343?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:42:56 , udn , 首個學生集體再申訴案 教育部認懲處合比例駁回 , https://udn.com/news/story/6885/7163247?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:43:07 , udn , 教育部去年5月修法，讓學生不滿學校懲處時，可提起「申訴」和「再申訴」。第一個再申訴案近日出爐，雖被教育部以懲處符合比例原... , https://udn.com/news/story/6885/7163247?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:48:25 , udn , 北市信義區民宅驚見大天坑 市府：撤離16戶、灌漿處理坑洞 , https://udn.com/news/story/7320/7163344?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:48:35 , udn , 北市信義區崇德街60巷鄰近一處新建工地，今天下午3點多路面突然下陷，出現一個大天坑。台北市副市長李四川、都發局長王玉芬傍... , https://udn.com/news/story/7320/7163344?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:52:00 , udn , 台北松山慈祐宮建廟270年 東京高圓寺阿波舞熱鬧踩街 , https://udn.com/news/story/7270/7163335?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:53:32 , udn , 「AI孫燕姿」大陸爆紅 陸官媒：涉侵權與倫理問題 , https://udn.com/news/story/7332/7163316?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:53:43 , udn , 大陸近日網路非常流行「AI孫燕姿」所翻唱的諸多歌曲，不過相關情況因為法律規範不完備，也引起諸多討論。而大陸官媒引述專家指... , https://udn.com/news/story/7332/7163316?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:54:03 , udn , 大陸首季順差820億 資金流動合理有序 , https://udn.com/news/story/7333/7163314?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:54:14 , udn , 大陸國家外匯管理局12日發布國際收支平衡表，初步數據指，大陸今年首季經常帳戶順差為820億元，與同期生產總值之比為2.0... , https://udn.com/news/story/7333/7163314?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:54:24 , udn , 兩岸不穩股神減持台積電  藍委：民進黨不在乎國家利益 , https://udn.com/news/story/6656/7163350?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:54:35 , udn , 「股神」巴菲特（Warren Buffett ）日前透露地緣政治因素使他減持有台積電股票，駐美代表蕭美琴聲稱台灣是全世界... , https://udn.com/news/story/6656/7163350?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:54:55 , udn , 陸軍馬防部 今尋獲簡體字氣球殘骸 , https://udn.com/news/story/10930/7163348?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:55:06 , udn , 陸軍馬防部今晚指出，所轄莒光守備大隊機步連今天傍晚巡查時，於營外道路拾獲氣球殘體，以簡體字標示「上海長望氣象科技股份有限... , https://udn.com/news/story/10930/7163348?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:57:32 , udn , 信義區天坑二度坍塌！蔣萬安下令清查北市所有工地 這類遭特別關注 , https://udn.com/news/story/7315/7163315?from=udn-ch1_breaknews-1-0-news
2023-05-13 19:57:54 , udn , 又尋獲簡體字氣球殘骸！陸軍馬防部初步研判結果出爐 , https://udn.com/news/story/10930/7163348?from=udn-ch1_breaknews-1-0-news
2023-05-13 20:12:23 , udn , 南非蘭德貶至歷史新低 原因竟是遭美指控軍援俄羅斯？ , https://udn.com/news/story/6811/7163351?from=udn-ch1_breaknews-1-0-news
2023-05-13 20:12:34 , udn , 南非蘭德匯率12日貶至歷史低點，最新利空消息是美國駐南非大使指控該國供應俄羅斯武器和彈藥。此外，持續惡化的電力危機、歐亞... , https://udn.com/news/story/6811/7163351?from=udn-ch1_breaknews-1-0-news
2023-05-13 20:12:55 , udn , 「股神」巴菲特因地緣政治減持台積電 藍委：民進黨不在乎國家利益 , https://udn.com/news/story/6656/7163350?from=udn-ch1_breaknews-1-0-news
2023-05-13 20:18:25 , udn , 把婚禮當泳池？她穿「半透明開衩裙」出席 內搭全露出讓網友氣瘋 , https://udn.com/news/story/6810/7163336?from=udn-ch1_breaknews-1-0-news
2023-05-13 20:18:35 , udn , 步入紅毯是許多人畢生的夢想之一，但婚宴若被「不速之客」搶了風頭，可能成為人生惡夢。近日，一張照片在網路上掀起討論，外國一名女子參加婚禮時，彷彿想與新娘鬥艷一般，身著全白開衩連身洋裝，半透明的設計讓內搭服裝若隱若現... , https://udn.com/news/story/6810/7163336?from=udn-ch1_breaknews-1-0-news
2023-05-13 20:18:56 , udn , 當街非禮影片瘋傳！大媽遭變態男瘋狂胸襲 兒子捨身救母絕招KO  , https://udn.com/news/story/7335/7163365?from=udn-ch1_breaknews-1-0-news
2023-05-13 20:19:07 , udn , 光天化日也太猖狂了吧？大陸深圳瘋傳一段當街非禮影片一名大媽在街上行走時，突然被一名男子從後抱住箍實襲胸，嚇得大媽驚慌失措不斷掙扎不果，幸其兒子捨身衝前把男子拉開，並把對方制服按倒在地並報警。網民看後都大呼離譜，「天啊！太恐怖了！」、「太猖狂了吧」。 , https://udn.com/news/story/7335/7163365?from=udn-ch1_breaknews-1-0-news
