2023-04-23 18:48:59 , udn , 巴隆：台積電擁堅強利多 仍應是科技投資人的核心持股 , https://udn.com/news/story/6811/7117868?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:51:19 , udn , 迎接勞動節 宜市及羅東表揚模範勞工 縣府招待看電影 , https://udn.com/news/story/7328/7117899?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:51:29 , udn , 迎接五一勞動節，宜蘭市及羅東鎮公所今天表揚模範勞工，縣政府則是招待勞工朋友欣賞電影《做工的人》，並且為了改善勞工職場安全... , https://udn.com/news/story/7328/7117899?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:51:50 , udn , 李四川拋「鐵皮屋換彩色光電板」北市：研議朝定點試辦 , https://udn.com/news/story/7323/7117898?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:52:00 , udn , 因應淨零碳排議題，台北市副市長李四川今天在臉書拋出，「如果台北市屋頂的鐵皮，換成彩色的光電板，鳥瞰台北市市容，是不是會更... , https://udn.com/news/story/7323/7117898?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:52:21 , udn , 南韓「全租房」詐騙案  房客拿不回高額押金尋短 , https://udn.com/news/story/6809/7117900?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:52:31 , udn , 南韓仁川近來陸續發生3起「全租房」房客拿不回百萬押金，因而尋短的悲劇。南韓執政黨「國民力量」議員朴大出23日表示，將致力... , https://udn.com/news/story/6809/7117900?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:52:52 , udn , 碳交所提升母公司位階到證交所  背後有學問 , https://udn.com/news/story/7238/7117896?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:53:02 , udn , 原本國內產學界在討論碳交所成立的議題時，傾向把碳交所的位階放在由櫃買中心主導成立，但如今碳交所的位階被拉高，從櫃買提升至... , https://udn.com/news/story/7238/7117896?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:53:23 , udn , 陸船舢舨越界載運漁獲117公斤 馬祖海巡攔檢阻止並移送 , https://udn.com/news/story/7315/7117897?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:53:34 , udn , 外島走私問題持續引發關注，海巡署第十一（馬祖）巡防區指揮部日前指揮艦隊分署第十（馬祖）海巡隊及偵防分署特勤隊共同打擊犯罪... , https://udn.com/news/story/7315/7117897?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:53:54 , udn , 法國訪團接力拜訪 法參議院副議長李察明率團訪台 , https://udn.com/news/story/6656/7117895?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:54:05 , udn , 繼法國國民議會友台小組主席博多黑（Eric Bothorel）日前率團訪台之後，外交部今指出，法國參議院副議長暨友台小組... , https://udn.com/news/story/6656/7117895?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:54:25 , udn , 雕刻大師朱銘85歲辭世 朱銘文教基金會發聲明證實 , https://udn.com/news/story/7314/7117893?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:54:36 , udn , 雕刻家朱銘昨晚於家中辭世。財團法人朱銘文教基金會發出聲明表示，朱銘文教基金會創辦人朱銘先生慟於4月22日於台北辭世... , https://udn.com/news/story/7314/7117893?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:54:56 , udn , 棒球／亞運成棒5月底選40人集訓 6月赴美NCAA交流賽 , https://udn.com/news/story/7001/7117874?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:55:07 , udn , 備戰9月杭州亞運，棒球代表隊預計在成棒春季聯賽結束後選出40人集訓名單，外籍打擊教練克魯茲5月底會合，球隊6月1日起在台... , https://udn.com/news/story/7001/7117874?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:56:29 , udn , 朱銘11座紳士雕塑基隆國門廣場展出 展現大師創作風采 , https://udn.com/news/story/7328/7117891?from=udn-ch1_breaknews-1-0-news
2023-04-23 18:57:00 , udn , 帶2少女登記入住汽車旅館 新店雙屍命案「逃跑男房客」桃園落網 , https://udn.com/news/story/7315/7117887?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:00:19 , udn , 休市已久蛋價明恢復報價 蛋商公會呼籲：別再私下加價 , https://udn.com/news/story/7266/7117916?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:00:29 , udn , 隨天氣轉暖、換羽母雞投入生產，依農委會最新雞蛋產銷資訊，日產蛋量回升至11萬2000箱（每箱200顆），休市已久的北市蛋... , https://udn.com/news/story/7266/7117916?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:00:50 , udn , 獨／出席盧秀燕中台會、缺席侯友宜北台會 鍾東錦：有拈香行程 , https://udn.com/news/story/6656/7117917?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:01:00 , udn , 今天在新北市三峽客家文化園區登場的北台區域發展推動委員會，苗栗縣長鍾東錦缺席，他表示，新北市長侯友宜臨時邀約，他有既定的... , https://udn.com/news/story/6656/7117917?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:01:21 , udn , T1聯盟／全勝主場全員得分！中信特攻締造本季主場15連勝 , https://udn.com/news/story/7003/7117914?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:01:32 , udn , 新北中信特攻今天（23）於主場背靠背迎戰來訪的臺中太陽，在雙方主力為季後賽調整休兵的狀況下，中信特攻仍祭出強悍壓迫防守，團隊輪番上陣也送出27次助攻，為本場比賽奠定勝基。而面對特攻全員得分多點開花下， , https://udn.com/news/story/7003/7117914?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:01:52 , udn , 日職／張奕後援1局飆151公里無失分 吳念庭代跑上場 , https://udn.com/news/story/7001/7117903?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:02:03 , udn , 旅日埼玉西武獅隊台灣投手張奕今天比賽8局登板後援，對歐力士隊投1局最快球速151公里，本季出賽防禦率維持0，吳念庭今天比... , https://udn.com/news/story/7001/7117903?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:03:17 , udn , NBA／板凳出發砍65分居聯盟第一 八村壘感謝湖人雙星協助 , https://udn.com/news/story/7002/7117915?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:03:25 , udn , 南韓「全租房」詐騙案頻傳 3房客拿不回高額押金尋短 , https://udn.com/news/story/6812/7117900?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:03:27 , udn , 湖人前三戰面對灰熊能夠取得領先優勢，雙星詹姆斯（LeBron James）和戴維斯（Anthony Davis）的強勢發揮固然是一大關鍵，從替補殺出奇兵的八村壘（Rui Hachimura），同樣是扮 , https://udn.com/news/story/7002/7117915?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:03:55 , udn , 碳交所提升母公司位階到證交所 背後有學問 , https://udn.com/news/story/7238/7117896?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:05:27 , udn , FT：安謀正研發自製晶片原型 恐槓上聯發科等客戶 , https://udn.com/news/story/6811/7117894?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:05:38 , udn , 知情人士透露，矽智財（IP）大廠安謀（Arm）正在打造自家的先進晶片原型產品，以展示其產品效能，希望吸引新客戶，並提高今... , https://udn.com/news/story/6811/7117894?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:06:20 , udn , 李四川拋「鐵皮屋換彩色光電板」 北市：研議朝定點試辦 , https://udn.com/news/story/7323/7117898?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:08:31 , udn , 業績續成長！27年蓋出3百多棟別墅 禾固營造歸功包商支持 , https://udn.com/news/story/7241/7117888?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:08:42 , udn , 房地產景氣趨於保守，但台中市禾固營造不但業績翻倍，且接案還逐步成長，公司最近為了創立27年，連辦兩場感恩餐會，感謝下游包... , https://udn.com/news/story/7241/7117888?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:09:16 , udn , 影／知名雕刻家朱銘辭世 律師:生前最關注台灣藝術教育 , https://udn.com/news/story/7320/7117920?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:09:27 , udn , 台灣知名雕刻家朱銘驚傳昨天（22日）晚上在士林區住家中辭世。下午由律師李佩昌代表家人出面發表聲明，謝謝各界關心，朱老師生... , https://udn.com/news/story/7320/7117920?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:12:21 , udn , 迎接勞動節！宜市及羅東表揚模範勞工 縣府招待看電影 , https://udn.com/news/story/7328/7117899?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:24:16 , udn , 連辦32年！基隆珠心算比賽登場 選手展現高計算能力 , https://udn.com/news/story/7328/7117934?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:24:27 , udn , 基隆市112年度兒童珠算心算比賽大會今天登場，135名國中、小學及幼稚園學生參加，呈現練習成果。中華民國兒童珠算協會理事... , https://udn.com/news/story/7328/7117934?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:24:47 , udn , 全中運／南市郭芮安800自由式連霸 國高中雙打金牌入袋 , https://udn.com/news/story/7005/7117933?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:24:58 , udn , 台南小將在全中運賽場上持續寫下佳績，長榮中學郭芮安於高女800公尺自由式，衝出9分02秒08，以17秒優勢制霸全場，為台... , https://udn.com/news/story/7005/7117933?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:25:18 , udn , 微軟總裁：中國研究機構和公司將成為ChatGPT主要競爭對手 , https://udn.com/news/story/6811/7117872?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:25:29 , udn , 集微網消息，微軟總裁佈拉德・史密斯（Brad Smith）表示，中國的研究機構和公司將成為ChatGPT的主要競爭對手。 , https://udn.com/news/story/6811/7117872?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:25:49 , udn , 體操／美國天后拜爾絲 宣布結婚喜訊 , https://udn.com/news/story/7005/7117926?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:26:00 , udn , 美國體操天后拜爾絲和NFL休士頓德州人安全衛歐文斯今天宣布他們結婚的喜訊，並在社群媒體發布了兩人的結婚照片 , https://udn.com/news/story/7005/7117926?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:26:20 , udn , 影／「生前最關注台灣藝術教育」…雕刻家朱銘辭世 律師、基金會皆發聲 , https://udn.com/news/story/7314/7117920?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:36:07 , udn , 最餓的1年！大甲媽祖隨香人潮多 多到沿途供餐不夠吃 , https://udn.com/news/story/7326/7117949?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:36:17 , udn , 大甲進香團進入第2天，沿途隨香信徒愈往南人愈多，「人超多！」信徒說，他們從彰化開始隨香，一路往南走，人比往年多出很多，多... , https://udn.com/news/story/7326/7117949?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:36:38 , udn , NBA／歐拉迪波倒地左膝重創 熱火主帥：真的很難受 , https://udn.com/news/story/7002/7117935?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:36:48 , udn , 熱火在主場以壓制性的表現勇奪勝利，系列賽取得2勝1敗領先；但贏球之餘，卻是在比賽中折損了主要輪替的歐拉迪波（Victor Oladipo），這讓總教練史波史特拉（Erik Spoelstra）賽後也難 , https://udn.com/news/story/7002/7117935?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:37:09 , udn , T1聯盟／主場15戰全勝！特攻締造特別紀錄 , https://udn.com/news/story/7003/7117945?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:37:19 , udn , T1聯盟龍頭新北中信特攻今天主場以95：79擊敗台中太陽，拿下本季第15場主場勝利，締造本季主場不敗紀錄。 , https://udn.com/news/story/7003/7117945?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:37:40 , udn , 酒後狂巴友人頭部致倒路旁不治 傷害致死遭判刑7年半 , https://udn.com/news/story/7321/7117938?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:37:50 , udn , 南投仁愛鄉劉姓男子不滿林姓友人私下說他壞話，還弄壞他人機車還不修，酒後徒手不斷「巴頭」掌摑，還持竹棍揮打1下，林男因顱內... , https://udn.com/news/story/7321/7117938?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:38:11 , udn , 巴基斯坦動物園大象摔倒後亡 園方挨轟園長去職 , https://udn.com/news/story/6812/7117820?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:38:21 , udn , 巴基斯坦喀拉蚩動物園（Karachi Zoo）大象潔菡（Noor Jehan）摔倒後不起，於今天死亡：儘管園方全力搶救，... , https://udn.com/news/story/6812/7117820?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:38:42 , udn , 梁振英：提防英澳美加台有百餘個組織「企圖亂港」 , https://udn.com/news/story/7331/7117803?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:38:52 , udn , 中國全國政協副主席、前香港特首梁振英22日聲稱，目前在英、澳、美、加及台灣，有100多個由「亂港分子」、西方人士成立的組... , https://udn.com/news/story/7331/7117803?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:38:57 , udn , 春季聯賽／賴延峰對職棒「三思而後行」 合庫教練力薦拚亞運 , https://udn.com/news/story/7001/7117947?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:39:07 , udn , 成棒春季聯賽合作金庫隊今天與全越運動交手，合庫19歲投手賴延峰投5局挨轟失1分，隊友火力支援，合庫以12比1、8局拿勝；... , https://udn.com/news/story/7001/7117947?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:39:28 , udn , 網紅麻醫團購耳溫槍失準爭議 22萬人臉書粉專疑似關閉 , https://udn.com/news/story/6656/7117952?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:47:55 , udn , 雕刻家朱銘辭世 蔡英文：深感不捨與哀悼 , https://udn.com/news/story/6656/7117957?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:48:06 , udn , 雕刻家朱銘今天辭世，總統府發言人林聿禪表示，蔡英文總統聞訊後深感不捨與哀悼，「願朱銘老師安息，並盼望其家屬節哀珍重。」 , https://udn.com/news/story/6656/7117957?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:48:26 , udn , 郭台銘深入綠色大本營 談民眾最想要的六個字 , https://udn.com/news/story/6656/7117958?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:48:37 , udn , 鴻海集團創辦人郭台銘傍晚深入綠色大本營台南，前往黃昏市場購物，並品嘗米糕台南小吃，對於媒體詢問是否有跟國民黨主席朱立倫、... , https://udn.com/news/story/6656/7117958?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:48:57 , udn , 立委初選民調倒數 民進黨南市「惠慧內戰」大咖助陣 , https://udn.com/news/story/7326/7117955?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:49:08 , udn , 民進黨南市立委初選「惠慧內戰」進入最後巷戰；拚連任的賴惠員今天獲立委蘇巧慧站台讚許，轉達父親、行政院前院長蘇貞昌對賴十分... , https://udn.com/news/story/7326/7117955?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:49:28 , udn , 陸大學畢業生求職難 官方反批年輕世代「不肯屈就」惹不滿 , https://udn.com/news/story/7332/7117927?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:49:39 , udn , 中國年輕人失業率仍在上升。英國金融時報報導，中國官方企圖將問題歸咎於大學畢業生不肯將高學歷或對專業的野心放在一邊從事勞動... , https://udn.com/news/story/7332/7117927?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:51:00 , udn , 這些國家很積極！因應地緣政治緊張 各國央行正大買黃金 , https://udn.com/news/story/6811/7117951?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:51:11 , udn , 英國金融時報（FT）報導，管理數兆美元外匯存底的各國央行，正在大舉買入黃金，因為俄烏戰爭等地緣政治風險，迫使他們重新思考... , https://udn.com/news/story/6811/7117951?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:56:45 , udn , 加里山傳山難…女子摔落2層樓高溪床 苗消急救援 , https://udn.com/news/story/7320/7117962?from=udn-ch1_breaknews-1-0-news
2023-04-23 19:56:56 , udn , 苗栗縣南庄鄉加里山今天傳出一起山難，55歲黃姓女子下午在鹿場登山口附近，不慎滑落步道下方約2樓高的溪床，消防人員獲報救她... , https://udn.com/news/story/7320/7117962?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:02:44 , udn , 母親節全家鬆一下 FUJI按摩椅雙AI新品上市價現省近4萬 , https://udn.com/news/story/7270/7117971?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:02:55 , udn , 不管是長輩還是上班族，人人都需要讓生活「鬆」一下，而母親節檔期正是入手按摩產品最佳時機。FUJI按摩椅今年推出全新第3代... , https://udn.com/news/story/7270/7117971?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:06:59 , udn , 雕刻家朱銘辭世 蔡總統：深感不捨與哀悼 , https://udn.com/news/story/7314/7117957?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:08:56 , udn , 「我屬牛81歲還在創作」 朱銘刻木頭67年最感動刻這件 , https://udn.com/news/story/6885/7117986?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:09:06 , udn , 雕刻家朱銘昨晚在家中辭世震驚各界。朱銘2019年曾獲總統文化獎，朱銘當時說：「我屬牛，81歲還在創作」，同年，睽違十多年... , https://udn.com/news/story/6885/7117986?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:15:16 , udn , 攻守端跑動解放柯瑞 柯爾大膽調度小球加速扳回一城 , https://udn.com/news/story/122629/7117967?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:15:27 , udn , 勇士國王第三戰，回到金州軍引以為傲的堅強主場，儘管有格林遭禁賽，以及小裴頓傷缺等不利因素，勇士靠著打出本色攻防一體的快速傳導跑位小球，讓國王一時之間難以應對。

尤其是防守端受到的箝制，讓這支季賽 , https://udn.com/news/story/122629/7117967?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:15:48 , udn , 國寶雕塑家朱銘離世 蔣萬安：痛過會過去、美麗會留下來 , https://udn.com/news/story/6656/7118001?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:15:58 , udn , 台灣國寶級雕塑家朱銘疑久病厭世，昨晚在家離世，享壽85歲。台北市長蔣萬安今晚出席保生文化祭後，受訪表示，「從太極到人間，... , https://udn.com/news/story/6656/7118001?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:16:19 , udn , 高雄漢神商圈鬧區漆黑一片 台電：故障原因正在查修 , https://udn.com/news/story/7327/7117997?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:16:29 , udn , 高雄市左營博愛二路的漢神百貨精華商圈，今天晚間5時30分許，博愛二路、修明街、至聖路等一帶，共有523戶停電，台電高雄區... , https://udn.com/news/story/7327/7117997?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:16:50 , udn , 陸大使盧沙野指前蘇聯國主權未定惹議 法國要中方「說清楚」 , https://udn.com/news/story/6809/7117932?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:17:00 , udn , 中國駐法國大使盧沙野質疑烏克蘭等前蘇聯國家沒有有效主權國家地位，引發各方抨擊，法國今天聲援烏克蘭等所有受影響的盟國，並要... , https://udn.com/news/story/6809/7117932?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:17:21 , udn , 辜寬敏追思會 賴清德：台海很寬 可容納台灣和中國發展 , https://udn.com/news/story/6656/7117988?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:17:31 , udn , 副總統賴清德今天出席總統府資政辜寬敏追思會，他表示，辜寬敏不只是為台灣民主自由犧牲奉獻，更點出「兄弟之邦」是兩岸相處之道... , https://udn.com/news/story/6656/7117988?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:17:52 , udn , 朱銘辭世 基金會發聲明 代家屬感謝海內外人士長年支持 , https://udn.com/news/story/6656/7117992?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:18:02 , udn , 台灣知名雕塑家朱銘在家中死亡，會址設在新北市金山區的財團法人朱銘文教基金會今晚發布聲明表示，代表家屬感謝海內外人士的支持... , https://udn.com/news/story/6656/7117992?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:24:17 , udn , 罷工後談判成功 德國250萬國營事業員工加薪5.5% , https://udn.com/news/story/6812/7117980?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:24:28 , udn , 經過昨天深夜的談判後，德國國營事業員工爭取到5.5%的加薪，以幫助抵消通貨膨脹，這次談判成功降低了進一步罷工的可能性 , https://udn.com/news/story/6812/7117980?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:24:48 , udn , 民進黨立委黨內初選 桃園2選區下週舉行民調 , https://udn.com/news/story/6656/7118008?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:24:59 , udn , 民進黨立委黨內初選民調第二階段將於下周開跑，桃園第1選區（蘆竹區、龜山區、桃園區）及第5選區（平鎮區、龍潭區）最快明日舉... , https://udn.com/news/story/6656/7118008?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:25:19 , udn , 大馬開齋節連假 企業主心情大不同嘆假期太多 , https://udn.com/news/story/6812/7117940?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:25:30 , udn , 馬來西亞開齋節4天連假，多數上班族開心返鄉過節或度假，但對中小企業主來說心情卻大不同，不乏有企業主感嘆假期太多增加營運成... , https://udn.com/news/story/6812/7117940?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:28:23 , udn , 朱銘文教基金會發聲明 代家屬感謝海內外人士長年支持 , https://udn.com/news/story/7314/7117992?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:28:54 , udn , 朱銘刻木頭67年「這作品」最讓他感動 與林懷民風趣對話逗樂現場 , https://udn.com/news/story/7314/7117986?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:29:25 , udn , 母親節全家鬆一下 FUJI按摩椅雙AI新品上市「現省近4萬」 , https://udn.com/news/story/7270/7117971?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:30:17 , udn , 樹林樂活鐵馬行響應環保減碳 抽自行車等百項好禮 , https://udn.com/news/story/7323/7118021?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:30:27 , udn , 新北市樹林區體育會舉辦第14屆樂活樹林鐵馬行活動，新北市副市長朱惕之、樹林區體育會理事長洪佳君、體育總會榮譽理事長黃志雄... , https://udn.com/news/story/7323/7118021?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:30:48 , udn , 朱銘憑「太極系列」打入國際 最初理由竟是為了健康 , https://udn.com/news/story/123482/7118020?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:30:58 , udn , 走進新北金山的朱銘美術館，矗立在園區正中的「太極拱門」猶如地標。朱銘的「太極系列」是其藝術生涯的轉捩點，也象徵台灣雕刻走... , https://udn.com/news/story/123482/7118020?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:31:19 , udn , 酸菜鍋＋大螃蟹超鮮！「冬鄉小廚」新菜單　加碼送蛋糕 , https://udn.com/news/story/7270/7118017?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:31:29 , udn , 隨著母親節將至，曾獲高雄「大港鍋王」共鍋組冠軍的「冬鄉小廚」推出新版「遼寧鍋」、「抽刀肉」等特色新品，並規劃適合小家庭共... , https://udn.com/news/story/7270/7118017?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:31:50 , udn , 影／與蔡英文比拚高人氣 侯友宜：為了台灣什麼都能做 , https://udn.com/news/story/6656/7118016?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:32:01 , udn , 新北市長侯友宜今無預警出席新北藥師公會餐敘，吸引不少民眾上前要合照，現場人氣「紅不讓」。他致詞時分享，最近老是被罵，但也... , https://udn.com/news/story/6656/7118016?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:32:21 , udn , 讀了後悔？「這科系」高薪用肝換 網怨cp值低：苦讀4年又低薪 , https://udn.com/news/story/6928/7117867?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:32:32 , udn , 大學科系琳瑯滿目，學生多根據自身興趣或領域前景選擇志願。一名大學畢業的網友在Dcard分享過去就讀「旅館管理系」的實習經驗，讓她自嘆打消了未來在飯店工作的念頭... , https://udn.com/news/story/6928/7117867?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:36:17 , udn , PLG／兄弟對決都不想輸！林書豪還遭弟弟一腿「中蛋」倒地 , https://udn.com/news/story/7003/7118003?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:36:27 , udn , 新北國王今天作客高雄鋼鐵人隊，國王林書緯本季第三度與哥哥鋼鐵人林書豪對決，且是兩人首度在高雄面對面，兩人都不想輸的情況下，對決相當火爆，第二節快結束時，林書緯一次上籃進攻，正好林書豪在前阻擋，林書緯伸 , https://udn.com/news/story/7003/7118003?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:37:27 , udn , 朱銘刻木頭67年「這作品」最讓他感動 與林懷民風趣對話逗樂眾人 , https://udn.com/news/story/123482/7117986?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:39:18 , udn , 朱銘離世 陳建仁：震驚不捨 願家屬節哀 , https://udn.com/news/story/6656/7118042?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:39:29 , udn , 台灣知名雕塑家朱銘昨遭妻子發現在家身亡，疑似因久病厭世尋短，享壽85歲。行政院長陳建仁今天表示，盼望大家能珍惜朱銘所留下... , https://udn.com/news/story/6656/7118042?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:41:21 , udn , 酸菜鍋＋大螃蟹超鮮 「冬鄉小廚」新菜單加碼送蛋糕 , https://udn.com/news/story/7270/7118017?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:41:52 , udn , 影／與蔡總統比拚高人氣 侯友宜：為了台灣什麼都能做 , https://udn.com/news/story/123307/7118016?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:45:16 , udn , 端午前夕查物價 豬肉、雞肉、雞蛋列稽查重點 , https://udn.com/news/story/7266/7117902?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:45:27 , udn , 法務部今天表示，豬肉價格近期似有漲幅，合理預期端午節前夕，豬肉需求量拉升，跨部會物價聯合稽查小組為此開會研議，將雞蛋、雞... , https://udn.com/news/story/7266/7117902?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:49:00 , udn , 雕塑家朱銘辭世 蔡總統：深感不捨與哀悼 , https://udn.com/news/story/123482/7117957?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:49:11 , udn , 雕塑家朱銘今天辭世，總統府發言人林聿禪表示，蔡英文總統聞訊後深感不捨與哀悼，「願朱銘老師安息，並盼望其家屬節哀珍重。」 , https://udn.com/news/story/123482/7117957?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:51:16 , udn , MLB／規則改革進行中 MVP頒給投球時鐘 , https://udn.com/news/story/6999/7117999?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:51:26 , udn , 棒球是一種圍繞著各種迷信的運動，其中有個禁忌關於時間。在台灣，職棒比賽期間，若有機會走進記者室，試試看喊一句「今天比賽打得好快」，包準很快就被轟出去。 , https://udn.com/news/story/6999/7117999?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:51:47 , udn , 鋰礦開採商股價大跌 原因是這拉美國家的政策改變 , https://udn.com/news/story/6811/7118051?from=udn-ch1_breaknews-1-0-news
2023-04-23 20:51:57 , udn , 隨著電動車市場對關鍵電池原料鋰的需求升溫，全球第二大鋰礦生產國智利決定擴大國家對鋰礦產業的掌控，主向「準國有化」震驚市場... , https://udn.com/news/story/6811/7118051?from=udn-ch1_breaknews-1-0-news
2023-04-23 21:00:17 , udn , 台東關山消防分隊救護車翻入田中 患者無呼吸心跳 , https://udn.com/news/story/7320/7118068?from=udn-ch1_breaknews-1-0-news
